pc:4195376 decision:0
pc:4195400 decision:0
pc:4195407 decision:0
pc:4195434 decision:0
pc:4210624 decision:0
pc:4215870 decision:0
pc:4215970 decision:0
pc:4215974 decision:0
pc:4216052 decision:2
pc:4216927 decision:0
pc:4216945 decision:0
pc:4217046 decision:0
pc:4219101 decision:1
pc:4219130 decision:2
pc:4219176 decision:2
pc:4219224 decision:2
pc:4219258 decision:2
pc:4219273 decision:2
pc:4219723 decision:0
pc:4219784 decision:0
pc:4219815 decision:2
pc:4219940 decision:0
pc:4243331 decision:2
pc:4243505 decision:2
pc:4243816 decision:0
pc:4243874 decision:0
pc:4243890 decision:1
pc:4246031 decision:0
pc:4246080 decision:3
pc:4247743 decision:3
pc:4247886 decision:3
pc:4248038 decision:3
pc:4248860 decision:3
pc:4249384 decision:2
pc:4249495 decision:3
pc:4249695 decision:3
pc:4249936 decision:2
pc:4250158 decision:0
pc:4251400 decision:0
pc:4251427 decision:0
pc:4251551 decision:1
pc:4251821 decision:0
pc:4252519 decision:0
pc:4252546 decision:0
pc:4252676 decision:0
pc:4252860 decision:0
pc:4253132 decision:1
pc:4253260 decision:2
pc:4253277 decision:3
pc:4253291 decision:1
pc:4253296 decision:3
pc:4253304 decision:2
pc:4253311 decision:0
pc:4253338 decision:0
pc:4253460 decision:0
pc:4254702 decision:0
pc:4419120 decision:0
pc:4419147 decision:3
